employee_id,training_date,training_name,training_type,outcome,training_location,trainer,duration_days,cost
3762,6/15/2023,Project Management,Internal,Failed,Ryanhaven,Claudia Clark,2,594.61
3764,8/30/2022,Communication Skills,External,Failed,Thomastown,Daniel Garrett,2,239.16
3765,11/25/2022,Customer Service,Internal,Passed,Dominiqueton,Nancy Harrison,5,275.94
3768,1/4/2023,Leadership Development,Internal,Passed,Buckmouth,Anna Everett,3,145.76
3769,10/12/2022,Project Management,Internal,Failed,New Vincenthaven,Michael Nelson,2,647.7
3771,3/26/2023,Communication Skills,Internal,Failed,Gallowaychester,Jorge Rice,5,769.97
3775,11/14/2022,Customer Service,Internal,Passed,East Cristianmouth,Kimberly Howard DVM,1,172.82
3777,10/13/2022,Project Management,External,Passed,Monicaberg,Brittany Wilson,1,759.38
3783,1/25/2023,Technical Skills,External,Passed,Anthonyside,Amanda Miller,5,851.24
3784,10/12/2022,Communication Skills,Internal,Passed,Myerston,Kylie Tran,2,671.12
3785,10/1/2022,Project Management,External,Passed,Lake Danielmouth,Nathan Juarez,1,257.8
3787,4/26/2023,Project Management,External,Passed,New Donald,Christine Escobar,4,140.03
3789,10/26/2022,Technical Skills,External,Failed,Jessicastad,Alejandro Carter,1,997.38
3791,2/12/2023,Leadership Development,External,Failed,Stephanieside,Laura Mathis,2,348.89
3793,11/24/2022,Project Management,Internal,Passed,Lake Andrewshire,Margaret Best,2,552.67
3794,4/17/2023,Communication Skills,External,Failed,Nicholsonport,David Black,2,645.11
3795,1/25/2023,Project Management,External,Passed,Jenniferfurt,Jeffrey Edwards,1,954.02
3797,3/9/2023,Technical Skills,External,Passed,Mayburgh,Margaret Cox,2,279.38
3798,8/22/2022,Project Management,External,Passed,New Richard,Joshua Kennedy,5,303.44
3800,10/14/2022,Customer Service,Internal,Passed,Davisland,Lori Kane,4,886.12
3801,4/1/2023,Leadership Development,External,Failed,Annaport,David Anderson,2,125.88
3802,1/24/2023,Leadership Development,Internal,Passed,Malikmouth,Gary Jackson,1,493.72
3804,2/15/2023,Customer Service,External,Failed,Port Joshuaside,Derek Mason,4,414.55
3805,8/31/2022,Communication Skills,External,Failed,Lake Richard,Patricia Nelson,1,391.88
3806,9/9/2022,Customer Service,External,Passed,New Henryshire,Rachel Blackburn,4,600.64
3810,12/21/2022,Communication Skills,External,Passed,South Jason,Ashley Price,3,189.7
3813,7/21/2023,Technical Skills,Internal,Failed,Mirandachester,Paul Robinson,1,169.79
3815,2/5/2023,Project Management,Internal,Failed,Dianemouth,Evan Hart,1,910.09
3816,12/20/2022,Communication Skills,External,Passed,Barnesbury,Jessica Hicks,5,912.1
3819,12/29/2022,Leadership Development,Internal,Failed,Port Christopherton,Marcus Harris,3,906.45
3821,11/30/2022,Project Management,External,Passed,Duncanland,Lisa Mitchell,2,866.63
3824,10/18/2022,Leadership Development,Internal,Passed,Lake Robert,Katherine Neal,5,200.23
3827,2/1/2023,Communication Skills,Internal,Failed,Sellersbury,Thomas Mcknight,5,997.15
3828,6/13/2023,Leadership Development,External,Failed,South Rebecca,Andrew Sanders,2,984.63
3830,3/15/2023,Technical Skills,Internal,Passed,Cooperview,Micheal Bishop,3,142.42
3831,3/22/2023,Project Management,Internal,Failed,Baldwinmouth,William Brooks,2,784.73
3835,11/5/2022,Customer Service,External,Failed,Howardland,Austin Todd,3,439.63
3836,4/29/2023,Technical Skills,External,Failed,Justinport,Michael Miller,3,830.78
3839,6/12/2023,Communication Skills,External,Failed,Michaelville,Chris Beasley,4,403
3841,1/24/2023,Customer Service,External,Passed,South Annahaven,Dean Grimes,4,872.91
3845,8/17/2022,Project Management,Internal,Passed,Tapiastad,Jason Mendoza,5,546.24
3846,4/11/2023,Leadership Development,Internal,Failed,West Lori,Frank Rogers,4,607.97
3848,11/18/2022,Communication Skills,Internal,Failed,Cardenasshire,Shane James,2,443.56
3849,3/15/2023,Leadership Development,External,Passed,South Lauraland,Tiffany Glover,3,436.47
3853,10/6/2022,Leadership Development,External,Failed,New Davidview,Regina Sullivan,3,348.22
3858,6/13/2023,Project Management,External,Failed,Lake Jessicaport,Mary Morris,4,478.88
3861,4/29/2023,Project Management,Internal,Passed,Robertchester,Daniel Brown,1,911.36
3862,9/22/2022,Communication Skills,Internal,Passed,South Davidmouth,Darlene Harris,3,603.03
3863,9/16/2022,Leadership Development,Internal,Failed,Port Amanda,Sharon Decker,5,274.98
3867,9/7/2022,Communication Skills,External,Failed,Stewartbury,Angie Romero DDS,4,540.57
3868,9/27/2022,Project Management,Internal,Passed,North Timothyland,Taylor Harrington,3,272.58
3871,4/15/2023,Technical Skills,External,Passed,West Christina,Pamela Acosta,5,979.98
3873,3/10/2023,Project Management,Internal,Passed,West Deborahville,Shane Jones,3,598.22
3874,10/3/2022,Project Management,External,Passed,Suzanneborough,Kristy Rodriguez,2,421.93
3875,6/10/2023,Leadership Development,External,Failed,Edwardshaven,Loretta Reynolds,2,860.22
3876,11/10/2022,Leadership Development,External,Failed,Crosschester,Gary Park,1,946.23
3881,10/25/2022,Project Management,External,Failed,Edwardville,Beth Hughes,3,170.61
3882,6/2/2023,Customer Service,Internal,Passed,Blanchardton,Brandon Brown,2,654.09
3884,9/17/2022,Customer Service,External,Passed,Martinbury,Amy Garcia,1,789.88
3885,8/19/2022,Communication Skills,External,Failed,Lindseyberg,Brian Brown,2,324.81
3886,11/28/2022,Technical Skills,External,Passed,Lake Charlesborough,Dr. Allison Reese,4,298.1
3890,1/8/2023,Project Management,External,Passed,North Rebeccafurt,Brian Salazar II,4,596.62
3891,4/8/2023,Leadership Development,External,Passed,Carolbury,Amy Gomez,5,774.74
3898,11/21/2022,Technical Skills,Internal,Failed,Lake Michael,Alexis Johnson,4,942.24
3901,5/11/2023,Customer Service,External,Failed,Port Randyfort,Linda Harris,1,876.73
3903,6/1/2023,Communication Skills,External,Failed,North Paulville,Nicole Sampson,4,153.15
3904,6/17/2023,Project Management,External,Passed,Diazchester,Jeffrey Roberts,5,339.73
3906,2/19/2023,Project Management,Internal,Passed,New Randy,Philip Flores,2,735.44
3907,12/6/2022,Technical Skills,External,Failed,Port Gary,Lucas King,3,281.7
3911,9/9/2022,Customer Service,External,Failed,Lake Tracyton,Barbara Stevenson,5,395.22
3915,4/1/2023,Leadership Development,External,Passed,South Elizabethfort,Wendy Curry,2,602.21
3916,3/16/2023,Communication Skills,External,Passed,Callahanton,Margaret Walker,4,343.6
3917,3/28/2023,Project Management,Internal,Failed,New Jacquelineland,Brandi Clark,3,328.89
3918,10/10/2022,Communication Skills,External,Passed,Cruztown,Richard Rodriguez,3,701.83
3919,7/28/2023,Customer Service,External,Passed,Greenshire,Robert Barton,5,229.03
3922,3/18/2023,Communication Skills,External,Failed,Luisbury,Ariel Brown,1,629.74
3923,12/27/2022,Project Management,External,Failed,South Bradley,Martin Brown,2,378.39
3924,9/8/2022,Customer Service,External,Passed,Deborahton,Jerry Carter,2,715.98
3926,7/25/2023,Customer Service,Internal,Failed,Blakeview,Sandra Ferrell,2,449.35
3929,7/11/2023,Technical Skills,Internal,Failed,Lake Williamfort,Jessica Reyes,3,617.52
3930,5/30/2023,Leadership Development,External,Failed,Seanport,Crystal Henderson,5,522.86
3931,11/12/2022,Customer Service,External,Failed,Port Robynborough,Jordan Trevino,5,685.82
3932,2/27/2023,Technical Skills,Internal,Passed,East Daniel,Jonathon Smith,5,898.93
3935,7/16/2023,Customer Service,Internal,Passed,Lake Jason,Clifford Washington,5,223.6
3937,4/2/2023,Communication Skills,Internal,Passed,Kevinton,Kevin Wilkinson,2,935.28
3938,7/30/2023,Technical Skills,External,Passed,South Judithmouth,James Vasquez,2,892.83
3939,5/18/2023,Technical Skills,Internal,Passed,East Stephen,Sierra Liu,4,318.19
3940,8/11/2022,Project Management,External,Failed,Melissaside,Shane Ortiz,5,305.31
3941,9/13/2022,Project Management,External,Failed,Thomaston,Bradley Taylor,5,756.43
3944,8/19/2022,Technical Skills,External,Passed,Danielletown,Gerald Barnes,1,627.14
3945,8/29/2022,Communication Skills,External,Failed,North Samanthamouth,Bryan Young,2,864.5
3946,7/15/2023,Leadership Development,External,Passed,Amystad,Christopher Cannon,4,981.64
3948,4/2/2023,Leadership Development,External,Passed,East Wesleyport,William Rios,5,350.68
3949,6/3/2023,Communication Skills,Internal,Failed,Lake Kelsey,Megan Chan,2,843.66
3952,7/16/2023,Project Management,External,Failed,Harperton,Krista Maldonado,5,625.95
3953,5/31/2023,Customer Service,Internal,Passed,New Reginabury,Patrick Maddox,2,779.08
3954,5/11/2023,Leadership Development,External,Passed,East Frederickfort,Monica Ramirez,1,497.09
3955,3/14/2023,Technical Skills,External,Failed,Kimberlychester,Shawn Hernandez,1,762.36
3956,10/21/2022,Customer Service,External,Failed,Phamchester,Michael Garcia,4,611.15
3957,6/22/2023,Communication Skills,Internal,Passed,Lake Danielstad,Jacob Soto,3,724.95
3958,12/21/2022,Technical Skills,Internal,Passed,Seanburgh,Jill Macdonald,5,332.9
3959,1/30/2023,Communication Skills,Internal,Failed,New Michael,Leah Holland,5,116.9
3960,3/19/2023,Communication Skills,External,Passed,South Jonathanland,John Holden,1,430.46
3962,11/4/2022,Customer Service,Internal,Failed,South Codychester,Rebecca Stone,3,454.92
3963,4/15/2023,Customer Service,External,Passed,Stephanieburgh,Michelle Castillo,2,381.88
3965,6/20/2023,Technical Skills,Internal,Passed,Reynoldsstad,Anthony Austin MD,4,198.58
3968,12/2/2022,Technical Skills,External,Passed,North Kristen,Barry Sullivan,3,891.63
3969,3/1/2023,Technical Skills,Internal,Failed,Port Cynthia,William Rocha,4,701.87
3970,2/25/2023,Technical Skills,Internal,Failed,North Spencerfort,Joshua Pierce,4,216.73
3971,8/16/2022,Project Management,External,Passed,Curtisshire,Derek Walker,5,482.47
3972,4/25/2023,Leadership Development,External,Failed,Lindaville,Michael Patterson,5,853.57
3973,11/14/2022,Leadership Development,Internal,Passed,West Kaylamouth,Sarah Gray,1,202.97
3976,4/22/2023,Leadership Development,Internal,Passed,Lake Diana,Kristi Davis,1,645.02
3977,10/13/2022,Technical Skills,External,Passed,New James,Justin Martin,2,157.4
3978,5/15/2023,Project Management,External,Failed,Lindseystad,William Paul,1,131.98
3980,7/27/2023,Communication Skills,External,Failed,Port Janiceville,Cynthia Wilson,1,695.56
3981,12/22/2022,Communication Skills,External,Passed,South Kelly,Christina Ruiz,2,869.96
3982,12/9/2022,Technical Skills,Internal,Passed,Rodriguezmouth,Justin Winters,1,189.91
3983,7/24/2023,Project Management,External,Failed,Davidhaven,Sherry Peterson,5,407.96
3986,10/15/2022,Technical Skills,External,Passed,Hodgesfort,David Brown,5,813.03
3989,1/22/2023,Communication Skills,Internal,Passed,Gilbertmouth,Lisa Hensley,5,866.51
3993,1/27/2023,Communication Skills,Internal,Failed,Amandaville,Nathan Lewis,2,229
3994,2/11/2023,Customer Service,Internal,Failed,Davidsonfurt,Joshua Orr,1,861.91
3996,1/9/2023,Customer Service,Internal,Failed,North Emily,Carmen Cortez,2,808.51
3997,9/19/2022,Project Management,External,Failed,West Zachary,Katrina Parker,4,629.16
